PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Toth, Janos P.; Varga, Zoltan; Bereczki, Judit								Long-term survival and diversification of an endemic Melitaea species in mountains of Iran and adjacent areas								JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH				54	2			106	115					MAY 2016	2016																			
J	Sickel, Wiebke; Grafe, T. Ulmar; Meuche, Ivonne; Steffan-Dewenter, Ingolf; Keller, Alexander								Bacterial Diversity and Community Structure in Two Bornean Nepenthes Species with Differences in Nitrogen Acquisition Strategies								MICROBIAL ECOLOGY				71	4			938	953					MAY 2016	2016																			
J	Stone, Bram W. G.; Jackson, Colin R.								Biogeographic Patterns Between Bacterial Phyllosphere Communities of the Southern Magnolia (Magnolia grandiflora) in a Small Forest								MICROBIAL ECOLOGY				71	4			954	961					MAY 2016	2016																			
J	Williams-Linera, Guadalupe; Bonilla-Moheno, Martha; Lopez-Barrera, Fabiola								Tropical cloud forest recovery: the role of seed banks in pastures dominated by an exotic grass								NEW FORESTS				47	3			481	496					MAY 2016	2016																			
J	Gurba, Alexandre; Guerin, Patrick M.								Short-chain alkanes synergise responses of moth pests to their sex pheromones								PEST MANAGEMENT SCIENCE				72	5			870	876					MAY 2016	2016																			
J	Karlis, Dimitris; Papatla, Purushottam; Roy, Sudipt								Finite mixtures of censored Poisson regression models								STATISTICA NEERLANDICA				70	2			100	122					MAY 2016	2016																			
J	Morselli, Davide; Berchtold, Annick; Granell, Joan-Carles Suris; Berchtold, Andre								On-line life history calendar and sensitive topics: A pilot study								COMPUTERS IN HUMAN BEHAVIOR				58				141	149					MAY 2016	2016																			
J	Lacerenza, D.; Aneli, S.; Omedei, M.; Gino, S.; Pasino, S.; Berchialla, P.; Robino, C.								A molecular exploration of human DNA/RNA co-extracted from the palmar surface of the hands and fingers								FORENSIC SCIENCE INTERNATIONAL-GENETICS				22				44	53					MAY 2016	2016																			
J	Dobashi, Akito; Tsuyama, Naoko; Asaka, Reimi; Togashi, Yuki; Ueda, Kyoko; Sakata, Seiji; Baba, Satoko; Sakamoto, Kana; Hatake, Kiyohiko; Takeuchi, Kengo								Frequent BCOR aberrations in extranodal NK/T-Cell lymphoma, nasal type								GENES CHROMOSOMES & CANCER				55	5			460	471					MAY 2016	2016																			
J	Hua, Fangyuan; Hu, Junhua; Liu, Yang; Giam, Xingli; Lee, Tien Ming; Luo, Hao; Wu, Jia; Liang, Qiaoyi; Zhao, Jian; Long, Xiaoyan; Pang, Hong; Wang, Biao; Liang, Wei; Zhang, Zhengwang; Gao, Xuejie; Zhu, Jiang								Community-wide changes in intertaxonomic temporal co-occurrence resulting from phenological shifts								GLOBAL CHANGE BIOLOGY				22	5			1746	1754					MAY 2016	2016																			
J	Verberk, Wilco C. E. P.; Durance, Isabelle; Vaughan, Ian P.; Ormerod, Steve J.								Field and laboratory studies reveal interacting effects of stream oxygenation and warming on aquatic ectotherms								GLOBAL CHANGE BIOLOGY				22	5			1769	1778					MAY 2016	2016																			
J	Ponisio, Lauren C.; Wilkin, Kate; M'Gonigle, Leithen K.; Kulhanek, Kelly; Cook, Lindsay; Thorp, Robbin; Griswold, Terry; Kremen, Claire								Pyrodiversity begets plant-pollinator community diversity								GLOBAL CHANGE BIOLOGY				22	5			1794	1808					MAY 2016	2016																			
J	Averill, Colin; Waring, Bonnie G.; Hawkes, Christine V.								Historical precipitation predictably alters the shape and magnitude of microbial functional response to soil moisture								GLOBAL CHANGE BIOLOGY				22	5			1957	1964					MAY 2016	2016																			
J	Boll, Thomas; Levi, Eti E.; Bezirci, Gizem; Ozulug, Mufit; Tavsanoglu, Ulku Nihan; Cakiroglu, Ayse Idil; Ozcan, Seval; Brucet, Sandra; Jeppesen, Erik; Beklioglu, Meryem								Fish assemblage and diversity in lakes of western and central Turkey: role of geo-climatic and other environmental variables								HYDROBIOLOGIA				771	1			31	44					MAY 2016	2016																			
J	Turner, Falko; Zhu, Liping; Lu, Xinmiao; Peng, Ping; Ma, Qingfeng; Wang, Junbo; Hou, Juzhi; Lin, Qiuqi; Yang, Ruimin; Frenzel, Peter								Pediastrum sensu lato (Chlorophyceae) assemblages from surface sediments of lakes and ponds on the Tibetan Plateau								HYDROBIOLOGIA				771	1			101	118					MAY 2016	2016																			
J	Rumm, Andrea; Foeckler, Francis; Deichner, Oskar; Scholz, Mathias; Gerisch, Michael								Dyke-slotting initiated rapid recovery of habitat specialists in floodplain mollusc assemblages of the Elbe River, Germany								HYDROBIOLOGIA				771	1			151	163					MAY 2016	2016																			
J	Angst, Gerrit; Heinrich, Lukas; Koegel-Knabner, Ingrid; Mueller, Carsten W.								The fate of cutin and suberin of decaying leaves, needles and roots - Inferences from the initial decomposition of bound fatty acids								ORGANIC GEOCHEMISTRY				95				81	92					MAY 2016	2016																			
J	Pomerleau, Corinne; Stern, Gary A.; Pucko, Monika; Foster, Karen L.; Macdonald, Robie W.; Fortier, Louis								Pan-Arctic concentrations of mercury and stable isotope ratios of carbon (delta C-13) and nitrogen (delta N-15) in marine zooplankton								SCIENCE OF THE TOTAL ENVIRONMENT				551				92	100					MAY 1 2016	2016																			
J	Morabito, Marco; Crisci, Alfonso; Messeri, Alessandro; Orlandini, Simone; Raschi, Antonio; Maracchi, Giampiero; Munafo, Michele								The impact of built-up surfaces on land surface temperatures in Italian urban areas								SCIENCE OF THE TOTAL ENVIRONMENT				551				317	326					MAY 1 2016	2016																			
J	Millar, Colin P.; Fryer, Robert J.; Millidine, Karen J.; Malcolm, Iain A.								Modelling capture probability of Atlantic salmon (Salmo salar) from a diverse national electrofishing dataset: Implications for the estimation of abundance								FISHERIES RESEARCH				177				1	12					MAY 2016	2016																			
J	Afonso, Pedro; Abecasis, David; Santos, Ricardo Serrao; Fontes, Jorge								Contrasting movements and residency of two serranids in a small Macaronesian MPA								FISHERIES RESEARCH				177				59	70					MAY 2016	2016																			
J	Szuwalski, Cody S.; Castrejon, Mauricio; Ovando, Dan; Chasco, Brandon								An integrated stock assessment for red spiny lobster (Panulirus penicillatus) from the Galapagos Marine Reserve								FISHERIES RESEARCH				177				82	94					MAY 2016	2016																			
J	Tanaka, Kisei; Chen, Yong								Modeling spatiotemporal variability of the bioclimate envelope of Homarus americanus in the coastal waters of Maine and New Hampshire								FISHERIES RESEARCH				177				137	152					MAY 2016	2016																			
J	Novis, Phil; Schallenberg, Marc; Smissen, Rob								Aquatic nitrogen-fixing cyanobacteria associated with blooms of Didymosphenia geminata: insights from a field study								HYDROBIOLOGIA				770	1			37	52					MAY 2016	2016																			
J	Wei, Chih-Lin; Rowe, Gilbert T.; Al-Ansi, Mohsin; Al-Maslamani, Ibrahim; Soliman, Yousria; El-Din, Nehad Nour; Al-Ansari, Ibrahim S.; Al-Shaikh, Ismail; Quigg, Antonietta; Nunnally, Clifton; Abdel-Moati, Mohamed A.								Macrobenthos in the central Arabian Gulf: a reflection of climate extremes and variability								HYDROBIOLOGIA				770	1			53	72					MAY 2016	2016																			
